"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-75.72","45.38","OTTAWA CDA","6105976","2017-05-30","2017","05","30","†","22.5","","14.0","","18.3","","0.0","","0.3","","5.2","","0.0","","5.2","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-05-31","2017","05","31","†","22.0","","12.0","","17.0","","1.0","","0.0","","0.8","","0.0","","0.8","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-06-01","2017","06","01","†","16.0","","11.5","","13.8","","4.2","","0.0","","0.4","","0.0","","0.4","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-06-02","2017","06","02","†","15.0","","8.5","","11.8","","6.2","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-06-03","2017","06","03","†","20.5","","8.0","","14.3","","3.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-06-04","2017","06","04","†","18.5","","9.5","","14.0","","4.0","","0.0","","1.0","","0.0","","1.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-06-05","2017","06","05","†","16.0","","13.5","","14.8","","3.2","","0.0","","16.4","","0.0","","16.4","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-06-06","2017","06","06","†","15.0","","11.0","","13.0","","5.0","","0.0","","12.0","","0.0","","12.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-06-07","2017","06","07","†","25.0","","6.5","","15.8","","2.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-06-08","2017","06","08","†","27.5","","13.5","","20.5","","0.0","","2.5","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-06-09","2017","06","09","†","23.0","","15.0","","19.0","","0.0","","1.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-06-10","2017","06","10","†","26.5","","12.0","","19.3","","0.0","","1.3","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-06-11","2017","06","11","†","32.5","","20.0","","26.3","","0.0","","8.3","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-06-12","2017","06","12","†","32.5","","22.0","","27.3","","0.0","","9.3","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-06-13","2017","06","13","†","25.0","","21.0","","23.0","","0.0","","5.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-06-14","2017","06","14","†","22.5","","12.0","","17.3","","0.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-06-15","2017","06","15","†","23.0","","11.0","","17.0","","1.0","","0.0","","16.0","","0.0","","16.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-06-16","2017","06","16","†","22.5","","13.0","","17.8","","0.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-06-17","2017","06","17","†","27.0","","17.0","","22.0","","0.0","","4.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-06-18","2017","06","18","†","31.0","","20.0","","25.5","","0.0","","7.5","","0.6","","0.0","","0.6","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-06-19","2017","06","19","†","27.0","","20.5","","23.8","","0.0","","5.8","","3.0","","0.0","","3.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-06-20","2017","06","20","†","25.0","","16.0","","20.5","","0.0","","2.5","","2.0","","0.0","","2.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-06-21","2017","06","21","†","23.0","","14.5","","18.8","","0.0","","0.8","","0.0","T","0.0","","0.0","T","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-06-22","2017","06","22","†","24.5","","14.5","","19.5","","0.0","","1.5","","14.0","","0.0","","14.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-06-23","2017","06","23","†","24.0","","16.0","","20.0","","0.0","","2.0","","1.0","","0.0","","1.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-06-24","2017","06","24","†","25.5","","15.0","","20.3","","0.0","","2.3","","0.4","","0.0","","0.4","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-06-25","2017","06","25","†","22.0","","12.5","","17.3","","0.7","","0.0","","36.4","","0.0","","36.4","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-06-26","2017","06","26","†","21.5","","12.5","","17.0","","1.0","","0.0","","0.6","","0.0","","0.6","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-06-27","2017","06","27","†","19.0","","11.0","","15.0","","3.0","","0.0","","1.6","","0.0","","1.6","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-06-28","2017","06","28","†","23.5","","12.0","","17.8","","0.2","","0.0","","3.0","","0.0","","3.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-06-29","2017","06","29","†","17.5","","14.5","","16.0","","2.0","","0.0","","25.4","","0.0","","25.4","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-06-30","2017","06","30","†","23.5","","15.0","","19.3","","0.0","","1.3","","23.0","","0.0","","23.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-07-01","2017","07","01","†","24.5","","19.0","","21.8","","0.0","","3.8","","14.6","","0.0","","14.6","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-07-02","2017","07","02","†","23.5","","16.5","","20.0","","0.0","","2.0","","23.2","","0.0","","23.2","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-07-03","2017","07","03","†","24.5","","15.0","","19.8","","0.0","","1.8","","0.0","T","0.0","","0.0","T","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-07-04","2017","07","04","†","26.0","","12.5","","19.3","","0.0","","1.3","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-07-05","2017","07","05","†","27.5","","12.0","","19.8","","0.0","","1.8","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-07-06","2017","07","06","†","28.0","","15.0","","21.5","","0.0","","3.5","","0.0","T","0.0","","0.0","T","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-07-07","2017","07","07","†","27.5","","19.5","","23.5","","0.0","","5.5","","20.6","","0.0","","20.6","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-07-08","2017","07","08","†","23.0","","17.0","","20.0","","0.0","","2.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-07-09","2017","07","09","†","25.0","","14.5","","19.8","","0.0","","1.8","","8.8","","0.0","","8.8","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-07-10","2017","07","10","†","25.0","","17.0","","21.0","","0.0","","3.0","","0.8","","0.0","","0.8","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-07-11","2017","07","11","†","27.0","","17.0","","22.0","","0.0","","4.0","","14.6","","0.0","","14.6","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-07-12","2017","07","12","†","22.0","","16.0","","19.0","","0.0","","1.0","","8.0","","0.0","","8.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-07-13","2017","07","13","†","23.5","","12.5","","18.0","","0.0","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-07-14","2017","07","14","†","20.5","","16.0","","18.3","","0.0","","0.3","","15.2","","0.0","","15.2","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-07-15","2017","07","15","†","27.5","","17.5","","22.5","","0.0","","4.5","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-07-16","2017","07","16","†","26.5","","18.0","","22.3","","0.0","","4.3","","1.0","","0.0","","1.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-07-17","2017","07","17","†","26.0","","18.0","","22.0","","0.0","","4.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-07-18","2017","07","18","†","29.5","","17.0","","23.3","","0.0","","5.3","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-07-19","2017","07","19","†","28.0","","17.5","","22.8","","0.0","","4.8","","0.0","T","0.0","","0.0","T","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-07-20","2017","07","20","†","28.5","","18.0","","23.3","","0.0","","5.3","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-07-21","2017","07","21","†","28.0","","16.5","","22.3","","0.0","","4.3","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-07-22","2017","07","22","†","25.5","","16.0","","20.8","","0.0","","2.8","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-07-23","2017","07","23","†","21.5","","17.0","","19.3","","0.0","","1.3","","18.8","","0.0","","18.8","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-07-24","2017","07","24","†","17.5","","14.0","","15.8","","2.2","","0.0","","44.0","","0.0","","44.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-07-25","2017","07","25","†","23.0","","13.5","","18.3","","0.0","","0.3","","0.0","T","0.0","","0.0","T","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-07-26","2017","07","26","†","26.0","","11.5","","18.8","","0.0","","0.8","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-07-27","2017","07","27","†","26.0","","20.0","","23.0","","0.0","","5.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-07-28","2017","07","28","†","23.0","","14.0","","18.5","","0.0","","0.5","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-07-29","2017","07","29","†","24.5","","13.0","","18.8","","0.0","","0.8","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-07-30","2017","07","30","†","29.0","","11.5","","20.3","","0.0","","2.3","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-07-31","2017","07","31","†","27.0","","15.0","","21.0","","0.0","","3.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-08-01","2017","08","01","†","29.0","","14.0","","21.5","","0.0","","3.5","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-08-02","2017","08","02","†","30.0","","18.5","","24.3","","0.0","","6.3","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-08-03","2017","08","03","†","26.0","","17.0","","21.5","","0.0","","3.5","","5.8","","0.0","","5.8","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-08-04","2017","08","04","†","28.0","","18.0","","23.0","","0.0","","5.0","","1.6","","0.0","","1.6","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-08-05","2017","08","05","†","23.5","","17.5","","20.5","","0.0","","2.5","","1.4","","0.0","","1.4","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-08-06","2017","08","06","†","21.5","","12.5","","17.0","","1.0","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-08-07","2017","08","07","†","22.0","","12.0","","17.0","","1.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-08-08","2017","08","08","†","24.0","","14.0","","19.0","","0.0","","1.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-08-09","2017","08","09","†","24.0","","15.5","","19.8","","0.0","","1.8","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-08-10","2017","08","10","†","25.5","","14.5","","20.0","","0.0","","2.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-08-11","2017","08","11","†","27.0","","15.0","","21.0","","0.0","","3.0","","3.4","","0.0","","3.4","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-08-12","2017","08","12","†","24.0","","14.5","","19.3","","0.0","","1.3","","15.0","","0.0","","15.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-08-13","2017","08","13","†","25.5","","15.5","","20.5","","0.0","","2.5","","0.0","T","0.0","","0.0","T","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-08-14","2017","08","14","†","26.5","","14.5","","20.5","","0.0","","2.5","","0.0","T","0.0","","0.0","T","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-08-15","2017","08","15","†","26.0","","18.0","","22.0","","0.0","","4.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-08-16","2017","08","16","†","23.0","","13.0","","18.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-08-17","2017","08","17","†","25.5","","13.0","","19.3","","0.0","","1.3","","23.8","","0.0","","23.8","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-08-18","2017","08","18","†","23.0","","16.0","","19.5","","0.0","","1.5","","3.4","","0.0","","3.4","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-08-19","2017","08","19","†","23.5","","19.0","","21.3","","0.0","","3.3","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-08-20","2017","08","20","†","26.0","","16.0","","21.0","","0.0","","3.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-08-21","2017","08","21","†","28.0","","16.5","","22.3","","0.0","","4.3","","9.6","","0.0","","9.6","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-08-22","2017","08","22","†","26.0","","19.0","","22.5","","0.0","","4.5","","17.6","","0.0","","17.6","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-08-23","2017","08","23","†","22.5","","15.0","","18.8","","0.0","","0.8","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-08-24","2017","08","24","†","20.5","","14.0","","17.3","","0.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-08-25","2017","08","25","†","20.0","","10.0","","15.0","","3.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-08-26","2017","08","26","†","22.0","","8.5","","15.3","","2.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-08-27","2017","08","27","†","23.0","","10.0","","16.5","","1.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-08-28","2017","08","28","†","24.0","","10.0","","17.0","","1.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-08-29","2017","08","29","†","24.5","","13.5","","19.0","","0.0","","1.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-08-30","2017","08","30","†","24.5","","9.0","","16.8","","1.2","","0.0","","0.8","","0.0","","0.8","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-08-31","2017","08","31","†","15.0","","12.5","","13.8","","4.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-09-01","2017","09","01","†","17.0","","7.0","","12.0","","6.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-09-02","2017","09","02","†","20.0","","4.0","","12.0","","6.0","","0.0","","4.0","","0.0","","4.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-09-03","2017","09","03","†","15.5","","11.0","","13.3","","4.7","","0.0","","3.8","","0.0","","3.8","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-09-04","2017","09","04","†","22.5","","10.0","","16.3","","1.7","","0.0","","23.6","","0.0","","23.6","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-09-05","2017","09","05","†","21.5","","14.5","","18.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-09-06","2017","09","06","†","19.0","","13.0","","16.0","","2.0","","0.0","","0.4","","0.0","","0.4","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-09-07","2017","09","07","†","19.5","","13.5","","16.5","","1.5","","0.0","","9.0","","0.0","","9.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-09-08","2017","09","08","†","16.5","","10.5","","13.5","","4.5","","0.0","","1.2","","0.0","","1.2","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-09-09","2017","09","09","†","18.5","","10.5","","14.5","","3.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-09-10","2017","09","10","†","20.5","","5.5","","13.0","","5.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-09-11","2017","09","11","†","22.0","","8.0","","15.0","","3.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-09-12","2017","09","12","†","25.5","","9.0","","17.3","","0.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-09-13","2017","09","13","†","26.5","","11.5","","19.0","","0.0","","1.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-09-14","2017","09","14","†","27.0","","13.0","","20.0","","0.0","","2.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-09-15","2017","09","15","†","27.0","","12.5","","19.8","","0.0","","1.8","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-09-16","2017","09","16","†","27.0","","15.0","","21.0","","0.0","","3.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-09-17","2017","09","17","†","28.5","","15.5","","22.0","","0.0","","4.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-09-18","2017","09","18","†","28.0","","13.0","","20.5","","0.0","","2.5","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-09-19","2017","09","19","†","27.5","","15.5","","21.5","","0.0","","3.5","","0.0","T","0.0","","0.0","T","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-09-20","2017","09","20","†","26.5","","17.5","","22.0","","0.0","","4.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-09-21","2017","09","21","†","26.0","","14.0","","20.0","","0.0","","2.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-09-22","2017","09","22","†","28.0","","12.0","","20.0","","0.0","","2.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-09-23","2017","09","23","†","28.5","","14.0","","21.3","","0.0","","3.3","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-09-24","2017","09","24","†","31.0","","19.0","","25.0","","0.0","","7.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-09-25","2017","09","25","†","33.0","","16.5","","24.8","","0.0","","6.8","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-09-26","2017","09","26","†","30.5","","17.0","","23.8","","0.0","","5.8","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-09-27","2017","09","27","†","30.5","","19.0","","24.8","","0.0","","6.8","","9.6","","0.0","","9.6","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-09-28","2017","09","28","†","15.0","","10.0","","12.5","","5.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-09-29","2017","09","29","†","15.0","","5.0","","10.0","","8.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-09-30","2017","09","30","†","14.5","","7.5","","11.0","","7.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-10-01","2017","10","01","†","17.5","","3.0","","10.3","","7.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-10-02","2017","10","02","†","20.5","","4.5","","12.5","","5.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-10-03","2017","10","03","†","23.5","","6.5","","15.0","","3.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-10-04","2017","10","04","†","23.0","","10.0","","16.5","","1.5","","0.0","","11.6","","0.0","","11.6","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-10-05","2017","10","05","†","19.5","","11.5","","15.5","","2.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-10-06","2017","10","06","†","20.0","","11.0","","15.5","","2.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-10-07","2017","10","07","†","21.5","","7.5","","14.5","","3.5","","0.0","","8.4","","0.0","","8.4","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-10-08","2017","10","08","†","23.5","","17.5","","20.5","","0.0","","2.5","","1.0","","0.0","","1.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-10-09","2017","10","09","†","18.0","","12.5","","15.3","","2.7","","0.0","","6.4","","0.0","","6.4","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-10-10","2017","10","10","†","20.0","","11.0","","15.5","","2.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-10-11","2017","10","11","†","10.5","","8.0","","9.3","","8.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-10-12","2017","10","12","†","15.5","","2.0","","8.8","","9.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-10-13","2017","10","13","†","15.5","","4.5","","10.0","","8.0","","0.0","","0.6","","0.0","","0.6","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-10-14","2017","10","14","†","17.0","","14.0","","15.5","","2.5","","0.0","","13.0","","0.0","","13.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-10-15","2017","10","15","†","22.0","","13.5","","17.8","","0.2","","0.0","","7.0","","0.0","","7.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-10-16","2017","10","16","†","8.0","","4.0","","6.0","","12.0","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-10-17","2017","10","17","†","16.0","","-0.5","","7.8","","10.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-10-18","2017","10","18","†","21.5","","6.0","","13.8","","4.2","","0.0","","1.4","","0.0","","1.4","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-10-19","2017","10","19","†","20.0","","6.5","","13.3","","4.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-10-20","2017","10","20","†","19.0","","8.0","","13.5","","4.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-10-21","2017","10","21","†","22.0","","5.5","","13.8","","4.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-10-22","2017","10","22","†","22.0","","6.0","","14.0","","4.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-10-23","2017","10","23","†","21.5","","8.0","","14.8","","3.2","","0.0","","8.4","","0.0","","8.4","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-10-24","2017","10","24","†","19.5","","14.5","","17.0","","1.0","","0.0","","3.0","","0.0","","3.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-10-25","2017","10","25","†","14.0","","9.0","","11.5","","6.5","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-10-26","2017","10","26","†","12.0","","3.0","","7.5","","10.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-10-27","2017","10","27","†","11.5","","4.0","","7.8","","10.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-10-28","2017","10","28","†","19.0","","4.0","","11.5","","6.5","","0.0","","9.4","","0.0","","9.4","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-10-29","2017","10","29","†","10.0","","7.0","","8.5","","9.5","","0.0","","70.4","","0.0","","70.4","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-10-30","2017","10","30","†","10.0","","6.0","","8.0","","10.0","","0.0","","1.8","","0.0","","1.8","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2017-10-31","2017","10","31","†","10.0","","5.0","","7.5","","10.5","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
